"imei","source","package","os","language_group","language","country_group","country","first_token_trade_coin_pair","first_token_trade_chain_pair","first_nft_trade_token_title","first_connect_dapp","first_otc_fiat_code","airdrop_name","invite_code","red_packet_code","amt_usd","red_packet_amount","total_trade","version","red_packet_coin","red_packet_name","main_token_hold_usdt","future_total_trade","lately_login_ip","wallet_type","level_1_user_source","level_2_user_source","level_3_user_source","target","device_create_date"
"3f808532d6ee6efe463f9bfdd771615f","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.209.124","0","其他","unknown","unknown","1","2024-05-12"
"3fb0c53cb1dbb4e56269746b656570cbbeccea154410ca","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","45.196.48.71","0","其他","unknown","unknown","0","2024-05-11"
"3fccc97c2343a30d","unknown","com.bitkeep.wallet","android","main","en","南亚","巴基斯坦","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","119.155.187.5","0","其他","unknown","unknown","0","2024-05-11"
"3fd6f9ccd12a41d0","unknown","com.bitkeep.w5","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","null","JpntVf","null","0","0","0","8.15.0","null","null","0","0","182.2.51.220","0","邀请","invite_code","JpntVf","0","2024-05-11"
"3fe13062431203c46269746b656570c72f74506697bf3c","unknown","com.bitkeep.chrome","chrome","not_main","es_la","其他国家","加拿大","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","38.13.175.69","0","其他","unknown","unknown","1","2024-05-12"
"3ff75ddf18c8a948","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼日利亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","197.210.79.101","0","其他","unknown","unknown","1","2024-05-12"
"40131a17fa20b9c0","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼日利亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","102.88.81.26","4","其他","unknown","unknown","1","2024-05-12"
"40281f58e6db57ae","unknown","com.bitkeep.wallet","android","not_main","th","其他国家","泰国","null","null","null","ox.cash","null","null","null","null","0.3444073219","0","0","8.15.0","null","null","0.3444073219","0","27.55.79.129","1","其他","unknown","unknown","0","2024-05-11"
"4055cc6c582b91156269746b656570681a6d9231450eea","unknown","com.bitkeep.chrome","chrome","main","en","其他国家","阿根廷","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","146.70.38.86","0","其他","unknown","unknown","0","2024-05-11"
"406dd8e9152423c7","googleadwords_int","com.bitkeep.wallet","android","not_main","fa","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","5.121.215.177","0","广告投放","advertising","googleadwords_int","1","2024-05-12"
"40cbf205bccccc2dfdbff81bbbc79d72","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.209.223","0","其他","unknown","unknown","1","2024-05-12"
"40cd938939fc0aeb6269746b6565707b3205e6ee1d2294","unknown","com.bitkeep.chrome","chrome","main","en","南亚","孟加拉国","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","103.88.24.134","0","其他","unknown","unknown","1","2024-05-12"
"40cf73c40d48b8d0","unknown","com.bitkeep.wallet","android","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","185.217.143.73","0","其他","unknown","unknown","1","2024-05-12"
"40ebb21a77a59474","unknown","com.bitkeep.wallet","android","main","en","南亚","印度","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","152.58.236.55","4","其他","unknown","unknown","1","2024-05-12"
"413398d04fe6072bbed67d901f3ceebd","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.209.191","0","其他","unknown","unknown","1","2024-05-12"
"4136bf773c27482e","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼泊尔","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","120.89.104.97","0","其他","unknown","unknown","1","2024-05-12"
"413f36ba08e160a0","unknown","com.bitkeep.wallet","android","main","en","南亚","印度","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","157.32.77.56","0","其他","unknown","unknown","1","2024-05-12"
"4141a72caeb64d09","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","114.4.215.95","0","其他","unknown","unknown","0","2024-05-11"
"414a94f0caefa876","unknown","com.bitkeep.w5","android","main","en","南亚","孟加拉国","null","null","null","null","null","null","CdptnD","null","0","0","0","8.15.0","null","null","0","0","202.134.11.249","4","邀请","invite_code","CdptnD","1","2024-05-12"
"4157e3d3d683401a","unknown","com.bitkeep.wallet","android","not_main","fa","欧美","英国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","51.195.202.144","0","其他","unknown","unknown","0","2024-05-11"
"4170eb02a0d26372073b1b451bae003b","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.208.129","0","其他","unknown","unknown","1","2024-05-12"
"417183937f345951","unknown","com.bitkeep.wallet","android","not_main","fr","其他国家","阿尔及利亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","105.105.88.190","4","其他","unknown","unknown","0","2024-05-11"
"418ad48788d99bb3","unknown","com.bitkeep.wallet","android","main","en","其他国家","菲律宾","null","null","null","null","null","null","null","null","0.2242979346","0","0","8.15.0","null","null","0.2131912874","0","158.62.1.231","1","其他","add_mainnet","coredao","0","2024-05-11"
"419bc64b057219be","unknown","com.bitkeep.wallet","android","main","en","南亚","孟加拉国","null","null","null","null","null","null","null","null","0.9843199541","0","0","8.15.0","null","null","0.9843199541","0","103.157.94.113","0","其他","unknown","unknown","1","2024-05-12"
"41a968ead83dba8d","unknown","com.bitkeep.wallet","android","main","en","南亚","印度","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","157.48.142.144","4","其他","unknown","unknown","0","2024-05-11"
"41da219a95e49c69","unknown","com.bitkeep.wallet","android","main","en","南亚","孟加拉国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","103.126.219.34","0","其他","unknown","unknown","0","2024-05-11"
"41db594285244359","bwb_bg_user_push_email","com.bitkeep.wallet","android","main","en","其他国家","菲律宾","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","175.176.49.38","4","其他","unknown","unknown","1","2024-05-12"
"4201f633f24c9c1f","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼日利亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","197.210.227.20","4","其他","unknown","unknown","1","2024-05-12"
"4208a33260bffb6f9968abb3e8bf2a27","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.208.43","0","其他","unknown","unknown","1","2024-05-12"
"42117af90210bdb4","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼日利亚","null","null","null","null","null","null","null","null","0","0","0","8.14.1","null","null","0","0","105.116.0.104","0","其他","unknown","unknown","0","2024-05-11"
"4216484bf9b60089","unknown","com.bitkeep.wallet","android","main","en","其他国家","尼日利亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","102.88.83.44","4","其他","unknown","unknown","1","2024-05-12"
"4240ba78a20c9ae6","unknown","com.bitkeep.wallet","android","main","en","南亚","孟加拉国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","223.25.255.186","0","其他","unknown","unknown","1","2024-05-12"
"42452d5440a2204e","unknown","com.bitkeep.wallet","android","main","zh","中国","美国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","172.233.156.203","0","其他","unknown","unknown","1","2024-05-12"
"425d59e9ea29789a","unknown","com.bitkeep.wallet","android","not_main","th","其他国家","泰国","null","null","null","ox.cash","null","null","null","null","0","0","0","8.15.0","null","null","0","0","182.232.217.0","0","其他","unknown","unknown","1","2024-05-12"
"426b3cfe645a2ca6","unknown","com.bitkeep.wallet","android","not_main","fa","其他国家","伊朗","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","83.120.102.0","0","其他","unknown","unknown","0","2024-05-11"
"4273731de7f2cd86","unknown","com.bitkeep.wallet","android","main","en","其他国家","乌干达","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","41.210.143.243","0","其他","unknown","unknown","0","2024-05-11"
"42916d8efb9c6879","unknown","com.bitkeep.wallet","android","main","en","其他国家","坦桑尼亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","62.8.66.24","0","其他","unknown","unknown","1","2024-05-12"
"42b921ddc7b1318b6269746b65657059263c4b9bdb3721","unknown","com.bitkeep.chrome","chrome","main","zh","中国","新加坡","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","149.28.152.2","0","其他","unknown","unknown","1","2024-05-12"
"42e1ce182255eb976269746b65657085ed7c36778faf0d","unknown","com.bitkeep.chrome","chrome","not_main","vi","南亚","越南","null","null","null","null","null","null","null","null","0","0","0","2.9.0","null","null","0","0","42.119.197.133","1","其他","unknown","unknown","1","2024-05-12"
"42e7636deca88815","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","BitgetSwap","null","null","0","0","0","8.15.0","null","null","0","0","182.0.250.104","0","运营活动","BitgetSwap","地址收集","1","2024-05-12"
"4304aa4b9689e7d6","unknown","com.bitkeep.w5","android","main","zh","中国","中国","matic-usdt","matic-matic","null","null","null","GetDrop第2期-UXLINK","null","null","30.3018120925","0","27.186406","8.15.0","null","null","30.3018120925","0","122.193.198.245","0","运营活动","GetDrop第2期-UXLINK","地址收集","0","2024-05-11"
"430bb7004c80f860","unknown","com.bitkeep.wallet","android","main","en","南亚","孟加拉国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","103.113.148.101","0","其他","unknown","unknown","1","2024-05-12"
"431fcc040714e705","unknown","com.bitkeep.app","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","114.5.16.134","4","邀请","channel package","invite","1","2024-05-12"
"43266c36f627c385","unknown","com.bitkeep.wallet","android","main","zh","中国","香港","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","46.3.240.65","0","其他","unknown","unknown","1","2024-05-12"
"4330982a33e048cc","googleadwords_int","com.bitkeep.wallet","android","not_main","fa","其他国家","伊朗","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","83.123.136.18","0","广告投放","advertising","googleadwords_int","1","2024-05-12"
"4340cd1686a6ff72","unknown","com.bitkeep.wallet","android","main","zh","中国","中国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","171.220.105.48","0","其他","unknown","unknown","0","2024-05-11"
"434245d3c628645d","unknown","com.bitkeep.wallet","android","main","en","其他国家","澳大利亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","119.12.213.129","4","其他","unknown","unknown","0","2024-05-11"
"435288c2465f5a92","unknown","com.bitkeep.wallet","android","not_main","id","南亚","印度尼西亚","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","114.5.250.68","4","其他","unknown","unknown","1","2024-05-12"
"4354f1f22a102380b1ae08c42d78c645","unknown","com.bitkeep.chrome","chrome","main","en","欧美","美国","null","null","null","null","null","null","null","null","0","0","0","1.4.2","null","null","0","0","161.123.151.106","0","其他","unknown","unknown","1","2024-05-12"
"43640706c154249b","unknown","com.bitkeep.wallet","android","main","en","东亚","韩国","null","null","null","null","null","null","null","null","0","0","0","8.15.0","null","null","0","0","115.92.157.130","0","其他","unknown","unknown","0","2024-05-11"
